trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.1, 'e': 0.2522082862809464}",25,11,-16.756697780646466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
552,False,"{'a': 0.1, 'e': 0.25157855305975646}",20,10,18.802139786130738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.2509503922053422}",20,5,15.82025104944707,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.2503237997916961}",30,15,17.624190827505295,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.24969877190261355}",30,11,-7.745079632825116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
556,False,"{'a': 0.1, 'e': 0.24907530463166816}",25,2,24.845225119696412,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.1, 'e': 0.24845339408218756}",25,13,1.691850413636641,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
558,False,"{'a': 0.1, 'e': 0.24783303636722875}",30,12,-8.337693263138917,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
559,False,"{'a': 0.1, 'e': 0.24721422760955397}",25,0,-3.6337233262848625,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
560,False,"{'a': 0.1, 'e': 0.24659696394160643}",20,12,9.85628683666793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.1, 'e': 0.24598124150548634}",20,10,-28.101785393831598,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
562,False,"{'a': 0.1, 'e': 0.24536705645292634}",35,14,23.692548795776666,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.1, 'e': 0.2447544049452679}",25,17,5.944459251549334,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.1, 'e': 0.2441432831534371}",20,16,5.090457045932936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.1, 'e': 0.24353368725792068}",20,10,-4.6803810000398975,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
566,False,"{'a': 0.1, 'e': 0.24292561344874244}",20,0,-11.9489980503734,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
567,False,"{'a': 0.1, 'e': 0.24231905792543904}",25,13,-6.313477805799126,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
568,False,"{'a': 0.1, 'e': 0.24171401689703645}",20,6,-71.81435147190346,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
569,False,"{'a': 0.1, 'e': 0.24111048658202627}",20,12,13.014178989891583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.1, 'e': 0.24050846320834213}",25,8,-36.28839626495502,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
571,False,"{'a': 0.1, 'e': 0.23990794301333596}",20,14,12.661435213034212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.1, 'e': 0.23930892224375455}",25,13,-19.56010739173141,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
573,False,"{'a': 0.1, 'e': 0.23871139715571613}",25,9,6.898980266102883,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
574,False,"{'a': 0.1, 'e': 0.23811536401468703}",20,0,-16.27959893363516,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
575,False,"{'a': 0.1, 'e': 0.23752081909545814}",25,6,-16.419550793051844,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.1, 'e': 0.23692775868212176}",25,10,-21.791426155808832,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
577,False,"{'a': 0.1, 'e': 0.23633617906804838}",20,0,7.432992502977764,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
578,False,"{'a': 0.1, 'e': 0.23574607655586352}",25,15,-4.911542533696129,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
579,False,"{'a': 0.1, 'e': 0.23515744745742453}",25,14,10.890946945442641,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.1, 'e': 0.23457028809379765}",20,10,7.298441761877094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.2339845947952349}",25,17,4.88391916484978,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.23340036390115132}",25,16,19.567191089274456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.2328175917601019}",20,12,7.903977521622561,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.23223627472975883}",20,0,-38.755048787401556,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
585,False,"{'a': 0.1, 'e': 0.23165640917688876}",20,6,3.2086778247426087,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.1, 'e': 0.23107799147733019}",20,13,9.901382257814102,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.1, 'e': 0.23050101801597056}",20,9,-2.3338868728661017,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
588,False,"{'a': 0.1, 'e': 0.22992548518672384}",25,8,-12.232420212199518,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
589,False,"{'a': 0.1, 'e': 0.22935138939250801}",30,22,8.506681575976446,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.1, 'e': 0.22877872704522242}",20,0,-45.89460162206715,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",1
591,False,"{'a': 0.1, 'e': 0.22820749456572564}",20,11,21.791777091183278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.1, 'e': 0.22763768838381274}",30,11,7.402104191682643,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
593,False,"{'a': 0.1, 'e': 0.22706930493819327}",20,7,-24.27160468769387,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
594,False,"{'a': 0.1, 'e': 0.22650234067646874}",35,17,10.373513683121708,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.22593679205511083}",25,16,9.484963017890685,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.1, 'e': 0.22537265553943872}",30,22,4.75159830602828,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.1, 'e': 0.2248099276035974}",20,6,5.4292869542755255,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.1, 'e': 0.22424860473053532}",25,7,-10.95536005709457,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
599,False,"{'a': 0.1, 'e': 0.22368868341198284}",20,11,-1.9509165023340609,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.1, 'e': 0.22313016014842982}",35,23,20.002479115170875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.1, 'e': 0.2225730314491041}",25,11,10.617118072094854,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.1, 'e': 0.22201729383194937}",25,12,-2.3228610064279023,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.1, 'e': 0.22146294382360387}",25,9,17.523230564750953,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.1, 'e': 0.2209099779593782}",35,24,18.26110684768709,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.1, 'e': 0.22035839278323385}",20,5,-81.33271170331491,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
606,False,"{'a': 0.1, 'e': 0.21980818484776168}",25,13,23.200338122143656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.1, 'e': 0.21925935071416036}",20,0,11.42370511049342,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
608,False,"{'a': 0.1, 'e': 0.21871188695221475}",30,23,11.515390291416136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.1, 'e': 0.21816579014027454}",20,2,16.984786557826663,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.1, 'e': 0.21762105686523284}",25,4,4.519687566269543,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
611,False,"{'a': 0.1, 'e': 0.217077683722505}",20,15,-1.5621911173395908,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.1, 'e': 0.21653566731600707}",20,9,20.923148368370924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.1, 'e': 0.2159950042581347}",30,15,-17.21269053345101,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.21545569116974203}",25,17,13.587319524915397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.1, 'e': 0.21491772468012055}",25,12,14.70965649294872,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.1, 'e': 0.21438110142697794}",25,13,21.220599278634506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.1, 'e': 0.21384581805641711}",25,8,-9.76076901574935,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
618,False,"{'a': 0.1, 'e': 0.21331187122291523}",30,16,10.642851288038232,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.1, 'e': 0.21277925758930283}",20,6,5.128398961450427,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
620,False,"{'a': 0.1, 'e': 0.21224797382674304}",25,10,24.693154570131206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.1, 'e': 0.2117180166147106}",25,14,-14.0910427098175,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
622,False,"{'a': 0.1, 'e': 0.21118938264097117}",20,12,9.341538119947023,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.1, 'e': 0.21066206860156067}",30,4,-5.663890814077543,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 0}",1
624,False,"{'a': 0.1, 'e': 0.21013607120076472}",20,14,10.2094039000162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.1, 'e': 0.2096113871510978}",25,0,4.309225193147537,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
626,False,"{'a': 0.1, 'e': 0.20908801317328293}",25,13,2.5307649850738043,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
627,False,"{'a': 0.1, 'e': 0.20856594599623096}",25,8,-17.92136177234257,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
628,False,"{'a': 0.1, 'e': 0.20804518235702046}",30,18,11.696366423029515,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.1, 'e': 0.2075257190008769}",25,14,-31.769405739408995,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
630,False,"{'a': 0.1, 'e': 0.20700755268115265}",30,13,19.21916262447667,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
631,False,"{'a': 0.1, 'e': 0.20649068015930644}",20,13,0.7632197885613781,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.1, 'e': 0.20597509820488344}",20,12,1.6521159212153378,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.1, 'e': 0.20546080359549473}",20,8,8.849709223514301,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.1, 'e': 0.2049477931167973}",25,7,21.46448177296055,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.1, 'e': 0.20443606356247396}",35,22,1.3725057620583678,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.1, 'e': 0.20392561173421342}",20,15,12.653220650793262,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.1, 'e': 0.20341643444169002}",25,11,-7.450369157150915,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
638,False,"{'a': 0.1, 'e': 0.20290852850254407}",25,7,10.723026537271382,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.1, 'e': 0.2024018907423617}",20,3,-4.292839197747793,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
640,False,"{'a': 0.1, 'e': 0.20189651799465538}",20,14,-1.233651644263177,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.20139240710084375}",25,13,16.905475257912137,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.1, 'e': 0.20088955491023208}",20,5,-50.013714107752875,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
643,False,"{'a': 0.1, 'e': 0.20038795827999253}",20,9,-18.147464202852895,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
644,False,"{'a': 0.1, 'e': 0.1998876140751445}",20,5,10.085355983503105,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.1, 'e': 0.19938851916853514}",25,16,-5.3998125098081315,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
646,False,"{'a': 0.1, 'e': 0.19889067044081962}",20,16,9.254143362921718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.1, 'e': 0.19839406478044183}",20,12,2.2828004152297474,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.19789869908361465}",25,13,-13.839961317324708,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
649,False,"{'a': 0.1, 'e': 0.19740457025430103}",30,18,22.522817912878715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.1, 'e': 0.19691167520419406}",20,12,-41.59392566380333,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
651,False,"{'a': 0.1, 'e': 0.1964200108526981}",30,18,8.116530786077956,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.1, 'e': 0.19592957412690934}",25,0,18.283228239017127,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
653,False,"{'a': 0.1, 'e': 0.19544036196159667}",25,16,17.24147559519208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.1, 'e': 0.1949523712991825}",20,8,13.38616026697737,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.1, 'e': 0.19446559908972355}",35,25,18.667400480462437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.1, 'e': 0.19398004229089189}",20,12,14.102995587142752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.1, 'e': 0.19349569786795603}",20,6,-41.41176212575804,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
658,False,"{'a': 0.1, 'e': 0.19301256279376172}",20,6,-27.055907380146884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
659,False,"{'a': 0.1, 'e': 0.19253063404871315}",30,15,27.780863811246647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.1, 'e': 0.19204990862075408}",20,3,-10.376965472384072,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
661,False,"{'a': 0.1, 'e': 0.1915703835053491}",25,2,-55.55009799014474,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 1}",1
662,False,"{'a': 0.1, 'e': 0.19109205570546464}",25,18,16.21667575395065,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.1, 'e': 0.19061492223155038}",25,6,-33.53645774440698,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
664,False,"{'a': 0.1, 'e': 0.1901389801015205}",20,0,31.30936141845739,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.1, 'e': 0.18966422634073524}",20,7,-16.562899173829933,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
666,False,"{'a': 0.1, 'e': 0.18919065798198204}",20,13,5.611212652412975,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.1, 'e': 0.18871827206545705}",25,0,-28.487739637231762,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
668,False,"{'a': 0.1, 'e': 0.1882470656387468}",20,1,29.38299885366326,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.1, 'e': 0.1877770357568095}",25,8,31.543021663992025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.1, 'e': 0.18730817948195702}",35,20,10.114516817267539,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.1, 'e': 0.186840493883836}",25,14,22.717372168778798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.1, 'e': 0.18637397603940997}",20,12,-10.319645535775845,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.18590862303294084}",20,7,9.318278227217318,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.1, 'e': 0.18544443195597088}",20,13,-1.6659343955600487,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.18498139990730428}",20,6,-56.19117390897441,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
676,False,"{'a': 0.1, 'e': 0.18451952399298926}",25,3,-11.429679922820362,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.1, 'e': 0.18405880132629984}",30,14,28.208492220392174,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.1, 'e': 0.18359922902771786}",25,10,-22.1367588289153,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
679,False,"{'a': 0.1, 'e': 0.18314080422491497}",25,8,16.082311270206137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.1, 'e': 0.18268352405273466}",20,0,16.95429776603007,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
681,False,"{'a': 0.1, 'e': 0.1822273856531743}",20,11,-51.173760239865544,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
682,False,"{'a': 0.1, 'e': 0.1817723861753675}",25,12,-11.690404766018055,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
683,False,"{'a': 0.1, 'e': 0.181318522775566}",25,20,8.722757122399843,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.1808657926171221}",25,15,-6.003905389209809,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
685,False,"{'a': 0.1, 'e': 0.18041419287047075}",30,23,11.328548089863787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.17996372071311217}",20,8,4.835612427985649,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.1, 'e': 0.17951437332959386}",30,20,-34.483393963126545,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
688,False,"{'a': 0.1, 'e': 0.17906614791149322}",25,16,17.785766854378654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.1, 'e': 0.1786190416573999}",25,0,44.21732994138782,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
690,False,"{'a': 0.1, 'e': 0.1781730517728984}",20,5,30.287394461512534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.1, 'e': 0.1777281754705505}",20,12,13.233146864180922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.1, 'e': 0.17728440996987782}",25,15,-25.59470594291418,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
693,False,"{'a': 0.1, 'e': 0.17684175249734455}",20,13,14.599560691721624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.1, 'e': 0.17640020028634}",20,9,-0.7305159070578258,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.17595975057716148}",25,0,0.0029425514919074747,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
696,False,"{'a': 0.1, 'e': 0.17552040061699686}",30,22,1.0341337378380624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.1, 'e': 0.17508214765990748}",25,18,14.163533283513853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.1, 'e': 0.17464498896681085}",20,5,-24.96485685124348,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.1, 'e': 0.1742089218054638}",35,23,-3.066471029280738,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
700,False,"{'a': 0.1, 'e': 0.17377394345044514}",35,6,-23.737202602526157,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 1}",1
701,False,"{'a': 0.1, 'e': 0.1733400511831387}",30,19,-20.196959362723028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
702,False,"{'a': 0.1, 'e': 0.17290724229171636}",20,10,16.528067935364167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.17247551407112124}",20,13,15.381520768611539,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.1, 'e': 0.17204486382305054}",25,14,21.77441148307647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.1, 'e': 0.17161528885593874}",20,11,18.190787004880193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.1711867864849409}",25,7,7.841808098654377,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.1707593540319159}",30,5,-7.1023212473218615,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
708,False,"{'a': 0.1, 'e': 0.17033298882540943}",20,14,10.570602221960568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.1, 'e': 0.1699076882006376}",25,12,19.000412050780994,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.16948344949947006}",20,9,23.140176259867527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.16906027007041366}",25,3,-25.760818843477505,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 0}",1
712,False,"{'a': 0.1, 'e': 0.1686381472685955}",25,15,16.32210627504153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.1, 'e': 0.16821707845574674}",35,23,1.3251731517826881,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.16779706100018585}",20,2,15.85429203468248,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.1, 'e': 0.16737809227680248}",30,15,24.657951800578843,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.1, 'e': 0.1669601696670407}",25,13,18.89730022566407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.1, 'e': 0.1665432905588828}",20,4,-19.765487333097678,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
718,False,"{'a': 0.1, 'e': 0.16612745234683307}",25,13,-19.630522572025242,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.1, 'e': 0.16571265243190123}",25,8,18.9905910156451,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.1, 'e': 0.16529888822158653}",25,8,5.826550528948193,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
721,False,"{'a': 0.1, 'e': 0.16488615712986132}",20,14,3.1164595492094973,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.1, 'e': 0.1644744565771549}",20,2,30.423651598539397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.1, 'e': 0.16406378399033747}",20,8,10.722219322721937,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.1, 'e': 0.16365413680270405}",25,7,-6.940070773633985,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
725,False,"{'a': 0.1, 'e': 0.1632455124539584}",25,2,23.089623296906158,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.1, 'e': 0.16283790839019696}",25,8,30.52541504834386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.1, 'e': 0.16243132206389302}",25,7,-3.0167091891528073,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
728,False,"{'a': 0.1, 'e': 0.16202575093388075}",25,9,27.91132149634852,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.1, 'e': 0.16162119246533926}",25,8,8.649904050925166,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.1, 'e': 0.16121764412977677}",20,12,16.08373640053904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.1, 'e': 0.16081510340501487}",20,3,6.377937957754648,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.1, 'e': 0.16041356777517274}",20,13,11.86473724048941,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.1, 'e': 0.16001303473065143}",30,14,31.072559429935662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.1, 'e': 0.15961350176811803}",20,1,-13.045421556243824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
735,False,"{'a': 0.1, 'e': 0.15921496639049024}",20,0,19.797567184142117,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
